teamname1,teamname2,kills1,kills2,baronkills1,baronkills2,death1,death2,dragonkills1,dragonkills2,golds1,golds2,assists1,assists2,towerkills1,towerkills2,scheduleid
AHQ,CGE,20,6,1,0,6,20,4,0,75411,58161,55,16,11,1,13968
LZ,ROX,1,12,0,1,12,1,0,4,52727,70437,2,27,2,10,13879
Newbee,LGD,8,27,0,0,27,8,1,3,48986,67187,20,67,0,10,13551
LZ,SBE,7,11,1,1,11,7,2,5,85083,92384,15,30,6,9,13894
M3,Newbee,21,7,1,0,7,21,5,1,78811,69421,54,19,11,4,13563
GT,SS,18,9,2,0,9,18,3,0,72915,62614,46,23,9,1,13564
RNG,IG,15,6,0,0,6,15,3,1,70135,57978,41,15,9,1,13573
TPA,CGE,21,2,0,0,2,21,1,0,47986,28005,31,4,11,0,13940
WE,LGD,5,19,1,1,19,5,2,4,84572,101019,13,44,4,10,13565
OMG,EDG,4,13,0,1,13,4,0,3,42478,55503,12,39,2,9,13574
AHQ,M17,2,16,0,2,16,2,0,3,50807,67970,1,51,2,11,13978
ROX,AFs,19,14,1,1,14,19,2,3,80086,75045,47,38,10,4,14677
FW,XG,28,25,1,1,25,28,2,2,87176,83435,56,60,8,8,13941
FW,TPA,17,25,1,1,25,17,4,1,67138,74588,45,66,6,9,13979
KT,KDM,18,8,1,0,8,18,1,3,59982,48144,48,19,9,2,14684
GT,WE,15,15,1,1,15,15,4,1,72915,76914,33,41,4,8,13552
ROX,KDM,20,8,1,0,8,20,1,2,71099,56709,54,21,11,3,13895
SSG,JAG,10,5,0,0,5,10,1,3,67437,63919,29,13,7,3,14667
LGD,IG,2,13,0,1,13,2,0,3,41704,58496,3,37,0,11,13529
SAT,WE,5,9,0,1,9,5,2,3,67236,72693,14,25,4,8,13538
GT,OMG,25,21,1,1,21,25,3,1,92533,82461,56,62,10,8,13530
KT,SKT,19,13,0,1,13,19,2,3,83522,80960,48,27,9,6,14679
SAT,VG,20,27,1,2,27,20,2,5,89581,96193,62,79,7,10,13575
M3,IG,6,21,0,2,21,6,2,1,54722,74241,13,62,2,9,13539
C9,TSM,18,5,1,0,5,18,2,0,55356,40619,45,14,8,3,14951
JAG,LZ,5,6,1,0,6,5,3,3,72693,65957,17,17,8,4,14685
IG,EDG,12,13,1,1,13,12,3,3,66792,73522,36,32,6,10,13553
SAT,OMG,5,17,0,1,17,5,2,1,42858,61734,7,43,0,10,13554
H2K,OG,8,22,0,2,22,8,1,3,56663,71947,19,45,3,8,14964
VG,EDG,13,17,0,1,17,13,3,2,68371,77569,28,42,3,11,13566
SAT,IG,4,19,0,1,19,4,0,3,47546,66097,15,55,0,10,13567
SKT,CJE,10,7,1,0,7,10,3,2,85671,75331,29,12,8,3,14668
EDG,VG,15,6,0,0,6,15,2,0,59905,48079,41,16,9,1,13500
RNG,SAT,15,5,1,0,5,15,1,3,54257,39731,46,13,10,1,13501
RNG,VG,12,20,1,2,20,12,1,3,71139,81750,30,58,4,10,13555
OMG,RNG,15,14,0,1,14,15,4,1,74351,71418,36,38,8,7,13568
IG,OMG,8,21,0,1,21,8,1,3,59750,73579,19,56,2,9,13502
AFs,CJE,10,5,1,0,6,10,5,0,60351,49012,27,10,10,3,13896
ROX,JAG,13,2,0,0,2,13,2,0,58777,47073,41,3,8,2,14680
SKT,KT,12,1,1,0,1,12,2,1,66073,49406,28,1,10,1,13897
SBE,AFs,1,12,0,0,12,1,1,2,42744,59180,4,38,2,9,14669
SAT,RNG,11,19,1,1,19,11,0,4,59744,67691,29,56,5,9,13569
WE,VG,15,7,1,0,7,15,3,0,59778,47142,33,13,10,2,15732
TL,NRG,11,1,0,1,1,11,2,0,54924,40580,35,2,9,0,14950
SKT,JAG,17,3,1,0,3,17,3,0,66399,45089,35,6,11,0,14654
XG,HKE,6,13,0,2,13,6,2,3,70859,85199,15,28,3,9,13980
AFs,KDM,12,14,0,2,14,12,2,3,65257,72263,32,33,3,11,14655
GT,LGD,19,3,1,0,3,19,1,1,56408,43058,40,5,10,1,13556
SS,Newbee,5,6,0,1,6,5,2,2,56074,52666,13,19,7,3,13557
M3,WE,3,14,0,1,14,3,1,3,53995,67451,8,35,2,9,13558
AFs,SBE,18,11,1,1,11,18,3,2,78511,68509,50,25,10,3,13880
AHQ,FW,3,11,0,1,11,3,1,3,44910,57834,9,34,2,10,13982
WE,Newbee,10,3,1,0,3,10,2,2,72485,59591,18,3,10,4,13576
ROX,SKT,20,18,1,0,18,20,4,1,80324,77241,53,56,10,7,13881
LZ,CJE,9,14,0,3,14,9,4,2,85156,90061,21,42,5,10,14656
KT,JAG,12,22,1,1,22,12,1,6,99317,103913,28,58,4,9,13898
SS,RNG,10,21,0,3,21,10,1,6,90502,109905,36,63,2,11,13540
JAG,CJE,10,8,0,1,8,10,4,1,73448,73016,26,22,8,5,13882
M3,EDG,11,19,1,1,19,11,2,4,72313,77212,28,45,5,9,13541
SSG,CJE,13,12,1,2,12,13,2,5,100909,98936,31,38,7,11,13899
EDG,SS,12,1,1,0,1,12,3,1,76772,62517,31,2,9,2,15735
IG,VG,12,4,1,0,4,12,3,0,60393,45936,37,11,11,2,13503
EDG,SAT,30,10,0,0,10,30,1,1,56339,41620,63,15,10,3,13504
SBE,KT,5,9,0,2,9,5,3,2,57732,66901,12,23,3,8,14657
KT,SSG,9,0,0,0,0,9,1,1,52223,37350,28,0,10,2,13883
M17,FW,2,11,0,1,11,2,1,3,49278,62851,2,27,2,9,13970
SS,LGD,16,4,1,0,4,16,3,0,65905,52543,37,11,9,1,13577
FW,CGE,32,8,0,0,8,32,3,0,58579,39025,51,16,11,0,13944
M17,HKE,8,17,0,1,17,8,1,2,45967,54404,9,46,4,8,13945
GT,M3,19,3,0,1,3,19,3,1,77060,63050,47,9,10,1,13578
LGD,EDG,10,15,1,1,15,11,1,5,76179,89271,26,36,6,10,13513
SKT,JAG,15,6,2,0,6,15,5,1,87450,78525,49,14,8,3,15769
LGD,M3,14,20,1,1,20,14,0,5,71366,74602,21,48,6,10,13505
G2,FNC,8,3,0,0,3,8,3,0,59107,53784,24,11,8,3,14963
SKT,KDM,5,10,0,1,10,5,1,2,50705,61311,9,16,2,10,13884
SKT,ROX,7,17,0,2,17,7,3,2,70064,80961,14,48,6,11,14658
PE,OMG,11,21,0,0,21,11,0,0,46200,61500,29,67,3,7,14366
GT,VG,5,12,0,1,12,5,0,3,53158,70726,13,27,0,9,13542
IMT,TSM,8,17,1,2,17,8,3,2,75275,83250,20,55,6,9,14954
TPA,M17,5,5,1,0,5,5,3,1,72740,71408,12,9,6,4,15832
LGD,SAT,21,14,1,0,14,21,4,0,79407,66750,49,35,9,1,13543
WE,OMG,7,19,0,0,19,7,0,0,38200,55300,23,45,2,10,14365
IG,PE,12,18,0,0,18,12,0,0,72100,80000,26,51,6,11,14364
WE,RNG,16,7,1,0,7,16,3,0,66349,58237,36,18,8,4,13514
SSG,AFs,4,11,0,1,11,4,0,4,52967,64493,10,30,1,8,14659
OMG,VG,2,16,0,2,16,2,1,5,59671,75491,3,49,4,9,13570
XG,TPA,2,17,0,1,18,2,1,1,44558,59953,6,50,2,11,13972
KT,SKT,11,19,1,1,19,11,2,3,79504,88258,30,46,4,8,15770
MSE,AHQ,5,14,1,2,14,5,2,4,70477,88539,15,28,1,11,13973
HKE,XG,6,18,0,1,18,6,1,2,42207,54348,11,46,1,9,13954
FW,M17,26,11,1,2,11,26,4,1,88247,81611,68,27,10,5,15833
FW,M17,12,1,1,0,1,12,2,1,58082,45895,34,1,9,2,13955
CLG,TL,1,12,1,0,12,1,0,4,56136,62396,3,36,5,8,14955
CLG,FW,11,5,1,0,5,11,1,2,63720,49802,32,15,11,3,16230
H2K,FNC,2,11,0,1,11,2,2,1,39869,51110,3,30,3,10,14966
IMT,TL,18,12,2,0,12,18,2,1,63808,53443,46,26,8,3,14958
RNG,WE,10,4,0,0,4,10,4,1,76358,66620,25,11,8,1,15733
SKT,CLG,16,9,0,1,9,16,3,1,62567,59502,35,18,7,4,16231
AHQ,FW,3,14,0,1,14,3,0,3,49377,62686,8,35,2,8,15834
OG,G2,8,17,1,1,17,8,0,3,59102,70353,13,37,3,11,14965
TSM,CLG,14,14,1,1,14,14,3,2,78110,79674,41,44,4,10,14957
KDM,SSG,12,1,1,0,1,12,3,1,63760,51352,34,1,9,2,14681
WE,SS,8,14,0,1,14,8,1,3,75699,87197,20,27,3,9,13571
AFs,CJE,15,6,1,0,6,15,5,0,63722,49451,40,21,9,3,14682
Newbee,WE,7,19,0,1,19,7,1,3,55389,69385,12,42,2,10,15740
VG,LGD,22,4,1,0,4,22,2,0,52890,40415,54,7,9,2,15722
M3,LGD,11,20,0,1,20,11,2,2,61371,73730,11,43,2,8,13572
IG,SS,3,13,0,1,13,3,0,3,46544,64536,7,43,2,9,15734
VG,LGD,16,8,1,0,8,16,1,3,76113,66851,47,17,10,5,17226
SKT,CJE,9,1,1,0,1,9,2,1,52999,39461,19,4,9,2,16914
JAG,AFs,25,8,2,0,8,25,3,1,72921,61424,66,18,11,4,15768
VIT,FNC,14,2,1,0,2,14,3,1,64668,52026,43,5,8,3,14961
WE,IM,15,9,1,0,9,15,3,2,76623,69347,37,15,11,4,17227
OG,G2,2,9,0,1,9,2,0,4,53830,68082,4,22,3,11,17019
H2K,ROC,9,15,0,1,15,9,2,2,59833,64145,22,35,4,7,17022
OG,UOL,14,7,1,0,7,14,4,0,60544,53036,31,11,8,2,14960
S04,UOL,16,4,2,0,4,16,5,0,74879,58909,48,7,9,3,17020
SPY,VIT,9,1,1,0,1,9,3,0,53220,42997,24,3,9,2,17023
FNC,GIA,23,9,2,0,9,23,3,0,75253,58165,49,24,11,6,17021
RNG,EDG,23,16,1,0,16,23,2,3,75000,75000,56,43,8,3,15739
ROX,SKT,1,14,0,1,14,1,0,3,40564,59315,0,38,0,11,15771
GT,Newbee,10,11,1,0,11,10,3,0,70798,64837,26,29,9,3,17228
AFs,LZ,16,5,0,0,5,16,3,2,63474,54695,49,13,7,4,16905
CJE,BBQ,11,17,1,1,17,11,1,4,65902,76274,34,47,3,7,16906
GIA,G2,4,15,0,1,15,4,0,3,46696,63414,9,45,0,10,17025
H2K,S04,16,6,1,0,6,16,2,1,56569,46702,46,14,9,4,17026
EDG,Newbee,14,8,0,1,8,14,3,1,77941,75966,46,20,11,5,17215
UOL,OG,13,3,1,0,3,13,2,1,53524,41343,27,6,9,2,17027
VIT,FNC,13,8,1,2,8,13,4,2,91942,87088,40,27,9,3,17028
ROX,SSG,11,19,0,2,19,11,0,4,74138,87437,37,55,3,9,16907
TSM,CLG,15,4,1,0,4,15,3,0,64674,50454,33,8,10,2,16998
SS,GT,27,12,0,1,12,27,3,3,82276,67166,75,34,10,4,17216
RNG,SKT,11,12,1,0,12,11,5,0,81180,72371,22,33,11,3,16229
NV,NRG,5,1,1,0,1,5,3,0,61054,45200,13,3,9,0,16999
RNG,WE,9,21,0,2,21,9,0,5,69203,83162,24,55,3,11,17218
KT,SKT,9,13,0,2,13,9,1,4,52809,69481,15,22,0,11,16917
RNG,OMG,18,9,1,0,9,18,3,2,73668,58869,55,24,11,3,17230
MVP,KT,5,25,0,1,25,5,2,1,49488,67171,10,75,1,9,16908
OMG,IM,5,14,0,2,14,5,1,2,46406,60993,13,35,1,9,17219
VG,IM,12,2,2,0,2,12,5,1,72471,56838,30,5,9,3,17231
CJE,AFs,11,14,2,2,14,11,4,1,93783,93771,28,43,9,8,16918
WE,LGD,25,12,2,0,12,25,3,1,88778,73683,56,31,10,3,17232
EDG,SS,16,5,2,0,5,16,4,1,81250,62537,36,12,11,2,17220
JAG,LZ,9,0,1,0,0,9,3,1,61179,50226,32,0,9,3,16909
C9,IMT,17,19,0,1,19,17,4,0,70403,79489,45,55,3,8,17000
FOX,P1,10,2,2,1,2,10,5,1,82328,77104,29,7,10,6,17002
NV,TL,14,13,2,0,13,14,2,2,96251,86169,37,34,11,4,17001
GT,SAT,9,1,1,0,1,9,3,1,53072,37375,21,3,11,2,17221
DIG,NRG,14,7,2,0,7,14,3,1,76664,61347,37,12,9,4,17003
Newbee,IG,12,10,0,0,10,12,4,1,75487,66323,33,17,8,2,17222
EDG,SAT,16,9,1,1,9,16,5,0,74075,63825,35,21,9,3,17233
LGD,IM,2,16,0,1,16,2,0,3,45417,62183,3,34,1,11,17223
Newbee,SS,4,15,0,1,15,4,0,3,44589,57403,3,26,3,9,17235
RNG,VG,14,5,2,0,5,14,4,0,70143,50021,25,8,11,0,17224
WE,OMG,14,8,1,0,8,14,1,3,59800,51668,47,24,10,3,17225
DIG,CLG,25,19,1,3,19,25,3,4,102939,96985,76,52,11,6,17004
AFs,SSG,6,14,0,1,15,6,2,1,56807,66666,13,33,3,8,16910
TSM,TL,17,5,1,0,5,17,3,0,65527,47380,39,12,11,0,17006
BBQ,JAG,4,9,0,4,9,4,1,5,93638,107824,10,21,5,11,16911
IMT,P1,16,9,1,0,9,16,2,1,65761,54853,46,18,11,3,17007
FOX,C9,7,3,0,0,3,7,2,1,50555,45178,18,6,8,2,17005
ROX,MVP,17,5,1,0,5,17,2,0,62113,47821,37,9,9,1,16912
ROX,SKT,5,20,0,1,20,5,0,3,52233,69960,13,55,2,10,16919
LZ,KT,16,9,1,0,9,16,2,2,74188,65774,41,19,9,3,16913
LZ,CJE,17,17,2,2,17,17,4,3,110942,106426,49,54,10,7,16920
SSG,JAG,9,2,2,1,2,9,4,0,93607,85700,26,3,11,5,16921
KT,ROX,1,9,0,1,9,1,0,3,51312,67832,3,29,2,10,16922
SS,SAT,16,3,1,0,3,16,2,0,54940,37497,34,4,10,0,17236
EDG,IG,17,12,2,0,12,18,4,0,70158,58335,40,23,9,1,17237
BBQ,LZ,1,16,0,2,16,1,1,4,58374,75546,1,43,2,11,16923
VIT,OG,18,14,3,0,14,18,5,1,86988,74941,36,31,8,4,17032
H2K,GIA,16,12,1,1,12,16,1,3,79362,73235,47,35,9,7,17029
ROC,G2,8,17,0,1,17,8,2,2,50064,62242,22,47,2,9,17033
